conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username;full_text_indonesia
1,88503E+18;Thu Jan 30 18:20:18 +0000 2025;32.0;Skyrexio | Toncoin TON Will Dump Before Huge Pump! Hello Skyrexians! Today we will take a look at the most hyped crypto of 2023. Now it looks like everybody forgot about $TON because asset is in boring flat for 9 months. In our opinion price is about to start moving and we https://t.co/OnxIMRFfzH;1,89E+34;https://pbs.twimg.com/media/Gij42Q8XwAAtNTc.jpg;;en;;2.0;14.0;12.0;https://x.com/undefined/status/1885030293414748272;9,55E+32;;Skyrexio | Toncoin TON Akan Dibuang Sebelum Dipompa Besar! Halo Skyrexian! Hari ini kita akan melihat kripto paling populer di tahun 2023. Sekarang sepertinya semua orang lupa tentang $TON karena aset berada dalam kondisi yang membosankan selama 9 bulan. Menurut pendapat kami, harga akan mulai bergerak dan kami https://t.co/OnxIMRFfzH
1,88502E+18;Thu Jan 30 17:24:07 +0000 2025;1.0; Telegram x Toncoin = The Future? #Telegram is integrating Toncoin ($TON) deeper than ever! With 900M+ users this could be MASSIVE for crypto adoption. What does this mean? In-app payments with $TON Bot economy powered by #TON Web3 apps inside #Telegram #Crypto #TON https://t.co/XjrQxZy1Lo;1,89E+34;https://pbs.twimg.com/media/GijsMdRWIAA_Y_h.jpg;;en;;0.0;6.0;0.0;https://x.com/undefined/status/1885016154277568559;1,28E+34;;Telegram x Toncoin = Masa Depan? #Telegram mengintegrasikan Toncoin ($TON) lebih dalam dari sebelumnya! Dengan lebih dari 900 juta pengguna, hal ini bisa menjadi hal yang BESAR untuk adopsi kripto. Apa artinya ini? Pembayaran dalam aplikasi dengan ekonomi Bot $TON yang didukung oleh aplikasi #TON Web3 di dalam #Telegram #Crypto #TON https://t.co/XjrQxZy1Lo
1,88501E+18;Thu Jan 30 17:19:10 +0000 2025;1.0;Toncoin's Future: What's Next? Toncoin (TON) is gaining momentum with its growing ecosystem and Telegram integration. Analysts predict potential growth due to rising adoption and network upgrades. Will TON be the next big thing in crypto? Current Trend: Bullish / Bearish? https://t.co/gOQMRdQkta;1,89E+34;https://pbs.twimg.com/media/GijrEU0bYAMHiRp.jpg;;en;;0.0;4.0;0.0;https://x.com/undefined/status/1885014907495567710;1,28E+34;;Masa Depan Toncoin: Apa Selanjutnya? Toncoin (TON) mendapatkan momentum dengan pertumbuhan ekosistem dan integrasi Telegram. Analis memperkirakan potensi pertumbuhan karena meningkatnya adopsi dan peningkatan jaringan. Akankah TON menjadi hal besar berikutnya dalam dunia kripto? Tren Saat Ini: Bullish / Bearish? https://t.co/gOQMRdQkta
1,87768E+18;Thu Jan 30 17:08:46 +0000 2025;0.0;@FelizahG95061 Time to zoom in on Toncoin and Polkadot let's slice the data: Toncoin: - Recent pump: Volume spiked 2x with whale wallets quietly stacking. - ️ Social chatter: Up 5x influencers starting to notice. - RSI cooling off might need to watch for ;1,89E+34;;FelizahG95061;en;;0.0;0.0;0.0;https://x.com/undefined/status/1885012288396300621;1,70E+34;;@ FelizahG95061 Saatnya memperbesar Toncoin dan Polkadot, mari kita potong datanya: Toncoin: - Pompa terkini: Volume melonjak 2x dengan dompet paus yang menumpuk secara diam-diam. - ️ Obrolan sosial: Naik 5x influencer mulai menyadarinya. - Pendinginan RS
1,88501E+18;Thu Jan 30 16:41:10 +0000 2025;3.0;Stay updated on $TON events through these links: Telegram: TON Telegram https://t.co/Bm2qetelAK X: @ton_blockchain Blog: $TON Blog https://t.co/LcAjTdZ3gE Join us for innovation and networking!;1,89E+33;;rainyo;en;;0.0;1.0;1.0;https://x.com/undefined/status/1885005346248278030;2886579733.0;;Tetap dapatkan informasi terbaru tentang acara $TON melalui tautan ini: Telegram: TON Telegram https://t.co/Bm2qetelAK X: @ton_blockchain Blog: $TON Blog https://t.co/LcAjTdZ3gE Bergabunglah dengan kami untuk inovasi dan jaringan!
1,885E+18;Thu Jan 30 16:09:19 +0000 2025;1.0;@Captain_mhmd @s0meone_u_know @WatBird Cats was up there wanted a Toncoin to double 1$;1,88E+34;;CaptainNFA;en;;0.0;1.0;0.0;https://x.com/undefined/status/1884997327657582638;1,80E+34;;@Captain_mhmd @s0meone_u_know @WatBird Cats di atas sana menginginkan Toncoin berlipat ganda 1$
1,88498E+18;Thu Jan 30 15:18:57 +0000 2025;1.0;New Durov's POF tatoo in France Try to play: https://t.co/p33XlbTlST #ProofOfFun #MemeContest $POF #MiniApps #Telegram #Toncoin #web3 https://t.co/H1R1WurbT9;1,88E+34;https://pbs.twimg.com/ext_tw_video_thumb/1884984365496541185/pu/img/ANZa3kRuxHMJwOo6.jpg;;en;;0.0;0.0;1.0;https://x.com/undefined/status/1884984654295376318;1,82E+33;;Tato POF Durov baru di Prancis Coba mainkan: https://t.co/p33XlbTlST #ProofOfFun #MemeContest $POF #MiniApps #Telegram #Toncoin #web3 https://t.co/H1R1WurbT9
1,87768E+18;Thu Jan 30 15:06:26 +0000 2025;1.0;@FelizahG95061 Chasing that millionaire dream by 2025? Here's the alpha: - Toncoin: Riding the Telegram wave it's got traction. Keep an eye on how deep this integration goes. - Polkadot: The bridge builder of blockchain. Its cross-chain tech is a game-cha;1,88E+34;;FelizahG95061;en;;0.0;1.0;0.0;https://x.com/undefined/status/1884981505946226801;1,70E+34;;@FelizahG95061 Mengejar impian jutawan pada tahun 2025? Inilah alpha-nya: - Toncoin: Mengendarai gelombang Telegram, ia mendapat daya tarik. Perhatikan seberapa dalam integrasi ini berjalan. - Polkadot: Pembangun jembatan blockchain. Teknologi lintas rant
1,88498E+18;Thu Jan 30 15:04:54 +0000 2025;0.0;Ohne ein #investment in $TON hätte ich mir Nala nicht so schnell für 3K kaufen können DANKE TONCOIN ;1,88E+34;;;de;;0.0;0.0;0.0;https://x.com/undefined/status/1884981116265803871;1,47E+33;;Tanpa #investasi dalam $TON saya tidak akan bisa membeli Nala secepat itu seharga 3K TERIMA KASIH TONCOIN
1,88498E+18;Thu Jan 30 14:48:25 +0000 2025;35.0;Toncoin $TON (TONUSDT) 1-Day with @kshitizkapoor_ There is a price and support confluence as well as bullish divergence on the RSI. Trigger: $4.5 TP1: $5.5 TP2: $6.7 Stop Loss: &lt$4 Source: The Daily Candle (Substack) https://t.co/dNsaxHvElI;1,88E+34;https://pbs.twimg.com/media/GijFyXBWMAAQOe-.jpg;;en;;1.0;18.0;7.0;https://x.com/undefined/status/1884976970884149644;1,32E+34;;Toncoin $TON (TONUSDT) 1 Hari dengan @kshitizkapoor_ Ada pertemuan harga dan dukungan serta divergensi bullish di RSI. Pemicu: $4,5 TP1: $5,5 TP2: $6,7 Stop Loss: &lt$4 Sumber: The Daily Candle (Substack) https://t.co/dNsaxHvElI
1,88496E+18;Thu Jan 30 13:37:22 +0000 2025;0.0;Would You Rather Invest To Make 50x Gains Or 10% Says Crypto Expert. Check Out Remittix Over AAVE and Toncoin - https://t.co/SQP1JDLsV0 #Would #Rather #Invest;1,88E+33;;;en;;0.0;0.0;0.0;https://x.com/undefined/status/1884959090188660897;1,67E+34;;Apakah Anda Lebih Suka Berinvestasi Untuk Menghasilkan Keuntungan 50x Atau 10%, Kata Pakar Kripto. Lihat Remittix Melalui AAVE dan Toncoin - https://t.co/SQP1JDLsV0 #Would #Rather #Invest
1,88494E+18;Thu Jan 30 12:25:10 +0000 2025;75.0;Track $TON price https://t.co/zRQO0Vz70b;1,88E+34;;CryptoRank_io;en;;0.0;0.0;1.0;https://x.com/undefined/status/1884940918316306743;1,06E+34;;Lacak harga $TON https://t.co/zRQO0Vz70b
1,88491E+18;Thu Jan 30 11:48:00 +0000 2025;0.0;@_kaitoai The Layer 1 race is heating up with Solana and Ethereum at the forefront. This year look out for dark horses like NEAR leveraging AI or Toncoin with its unique scaling solutions. Could they shake up the top three? Let's watch the space evolve! W;1,88E+34;;KaitoAI;en;;0.0;0.0;0.0;https://x.com/undefined/status/1884931565052121338;1,38E+34;;@_kaitoai Perlombaan Layer 1 memanas dengan Solana dan Ethereum di garis depan. Tahun ini nantikan kuda hitam seperti NEAR yang memanfaatkan AI atau Toncoin dengan solusi penskalaan uniknya. Bisakah mereka menggoyahkan posisi tiga besar? Mari kita saksika
1,88492E+18;Thu Jan 30 11:00:01 +0000 2025;0.0; Toncoin (@ton_blockchain) Sellers Take Charge since @durov's Arrest in August 2024 What s Ahead for TON Price? \\ #AltcoinNews During this time #TON price has plummeted by 30% with its market capitalization shrinking by 29%. Learn More: https://t.co/M5pWU0EFTX;1,88E+33;;;en;;0.0;0.0;0.0;https://x.com/undefined/status/1884919491349594236;2379303330.0;;Penjual Toncoin (@ton_blockchain) Mengambil alih sejak Penangkapan @durov pada Agustus 2024 Apa yang Akan Terjadi dengan Harga TON? \\ #AltcoinNews Selama ini harga #TON telah anjlok sebesar 30% dengan kapitalisasi pasarnya menyusut sebesar 29%. Pelajari Lebih Lanjut: https://t.co/M5pWU0EFTX
1,88459E+18;Thu Jan 30 10:59:43 +0000 2025;2.0;@handsomeshuor 这个如果你考虑BPE应该也没那么难翻译吧 ;1,88E+32;;handsomeshuor;zh;;0.0;0.0;0.0;https://x.com/undefined/status/1884919414048329873;3332321412.0;;@handsomeshuor Ini seharusnya tidak terlalu sulit untuk diterjemahkan jika Anda mempertimbangkan BPE, bukan?
1,88491E+18;Thu Jan 30 10:37:13 +0000 2025;1.0;Toncoin (TON) Price Predictions for Jan-Dec. 2025: Is a Massive Breakout Coming? - https://t.co/dNGCayB1lS;1,88E+33;;;en;;0.0;1.0;0.0;https://x.com/undefined/status/1884913753180762141;1,02E+34;;Prediksi Harga Toncoin (TON) untuk Jan-Des. 2025: Akankah Breakout Besar-besaran Akan Terjadi? - https://t.co/dNGCayB1lS
1,88491E+18;Thu Jan 30 10:11:39 +0000 2025;1.0;Read rules first! It is not history about easy money! Try to play: https://t.co/p33XlbTlST #ProofOfFun #MemeContest $POF #MiniApps #Telegram #Toncoin #web3 https://t.co/y8ATtKZQaw;1,88E+34;https://pbs.twimg.com/media/GiiJLEaXQAA12Yj.jpg;;en;;0.0;0.0;1.0;https://x.com/undefined/status/1884907317428101440;1,82E+33;;Baca aturannya terlebih dahulu! Ini bukan sejarah tentang uang mudah! Coba mainkan: https://t.co/p33XlbTlST #ProofOfFun #MemeContest $POF #MiniApps #Telegram #Toncoin #web3 https://t.co/y8ATtKZQaw
1,88491E+18;Thu Jan 30 10:09:30 +0000 2025;0.0;@Awanch_29 @sperg_ai Saya periksa $GOATS untuk Anda. Itu ada di Solana dan TON. Di Solana berdagang dengan Wrapped SOL. Di TON dipasangkan dengan Toncoin. Info lebih lanjut di Raydium dan Dedust. Beritahu saya jika perlu lebih banyak.;1,88E+33;;Awanch_29;in;;0.0;0.0;0.0;https://x.com/undefined/status/1884906776937763197;1,86E+34;;@ Awanch_29 @sperg_ai Saya sudah memeriksa $GOATS untuk Anda. Itu di Solana dan TON. Dalam perdagangan Solana dengan Wrapped SOL. Di TON dipasangkan dengan Toncoin. Info lebih lanjut tentang Raydium dan Dedust. Beri tahu saya jika Anda membutuhkan lebih b
1,88491E+18;Thu Jan 30 10:07:59 +0000 2025;0.0;Toncoin Price Prediction: Is TON Poised for a Major Comeback Amid DeFi Growth? https://t.co/11rPQAl9RX #TON #Toncoin #cryptocurrencies;1,88E+34;;;en;;0.0;0.0;0.0;https://x.com/undefined/status/1884906395323011457;1,80E+34;;Prediksi Harga Toncoin: Apakah TON Siap untuk Kembali Besar Di Tengah Pertumbuhan DeFi? https://t.co/11rPQAl9RX #TON #Toncoin #cryptocurrency
1,8849E+18;Thu Jan 30 10:00:16 +0000 2025;0.0;Toncoin Gains Traction Amid Growing Telegram Integration and Market Activity https://t.co/K93koWguiK #toncoin #ton #telegram;1,88E+34;;;en;;0.0;0.0;0.0;https://x.com/undefined/status/1884904453402161204;2509810398.0;;Toncoin Mendapatkan Daya Tarik Di Tengah Meningkatnya Integrasi Telegram dan Aktivitas Pasar https://t.co/K93koWguiK #toncoin #ton #telegram
1,8849E+18;Thu Jan 30 09:58:08 +0000 2025;1.0;Read rules first! It is not history about easy money! Try to play: https://t.co/p33XlbTlST #ProofOfFun #MemeContest $POF #MiniApps #Telegram #Toncoin #web3 https://t.co/YxoL9mRSz4;1,88E+34;https://pbs.twimg.com/media/GiiGF-GW8AAlyue.jpg;;en;;0.0;0.0;1.0;https://x.com/undefined/status/1884903919421141286;1,82E+33;;Baca aturannya terlebih dahulu! Ini bukan sejarah tentang uang mudah! Coba mainkan: https://t.co/p33XlbTlST #ProofOfFun #MemeContest $POF #MiniApps #Telegram #Toncoin #web3 https://t.co/YxoL9mRSz4
1,8849E+18;Thu Jan 30 09:46:33 +0000 2025;0.0;follow this youtube channel for $1000 worth of TONcoin https://t.co/sXe0JXCTWL;1,88E+33;;;en;;0.0;0.0;0.0;https://x.com/undefined/status/1884901001573872058;1,84E+34;;ikuti saluran youtube ini untuk TONcoin senilai $1000 https://t.co/sXe0JXCTWL
1,8849E+18;Thu Jan 30 09:31:34 +0000 2025;0.0;Toncoin Dogecoin Rollblock and Binance Coin are top altcoins primed for explosive growth. See why $RBLK is the best crypto to buy now! https://t.co/ZBlVnTYWwW;1,88E+34;;;en;;0.0;1.0;0.0;https://x.com/undefined/status/1884897231909658651;2656618825.0;;Toncoin Dogecoin Rollblock dan Binance Coin adalah altcoin teratas yang siap untuk pertumbuhan eksplosif. Lihat mengapa $RBLK adalah kripto terbaik untuk dibeli sekarang! https://t.co/ZBlVnTYWwW
1,8849E+18;Thu Jan 30 09:31:30 +0000 2025;0.0; Crypto analyst Ali predicts DOGE could soar to $15 while a new altcoin aims to boost Toncoin! Exciting times ahead in the world of #Altcoin and #bitcoin. Stay updated with @wliquiditypool and @julyieldfarming! #CryptoNews;1,88E+34;;;en;;0.0;0.0;0.0;https://x.com/undefined/status/1884897216952734151;1556058080.0;;Analis Crypto Ali memperkirakan DOGE bisa melonjak hingga $15 sementara altcoin baru bertujuan untuk meningkatkan Toncoin! Masa depan yang menyenangkan di dunia #Altcoin dan #bitcoin. Tetap update dengan @wliquiditypool dan @julyieldfarming! #Berita Kripto
1,8849E+18;Thu Jan 30 09:23:44 +0000 2025;0.0;TONCOIN faces a potential 22% drop due to the formation of a death cross a declining burn rate and rising inflation all contributing to downward pressure on $TON's price in the near future.;1,88E+34;;;en;;0.0;0.0;0.0;https://x.com/undefined/status/1884895260863779308;1,87E+34;;TONCOIN menghadapi potensi penurunan sebesar 22% karena pembentukan death cross, penurunan tingkat pembakaran dan kenaikan inflasi, semuanya berkontribusi terhadap tekanan ke bawah pada harga $TON dalam waktu dekat.
1,88489E+18;Thu Jan 30 09:10:58 +0000 2025;0.0;Toncoin Gains Traction Amid Growing Telegram Integration and Market Activity - https://t.co/T4xY9L0NSq #Toncoin #Gains #Traction;1,88E+33;;;en;;0.0;0.0;0.0;https://x.com/undefined/status/1884892047653356014;1,67E+34;;Toncoin Mendapatkan Daya Tarik Di Tengah Meningkatnya Integrasi Telegram dan Aktivitas Pasar - https://t.co/T4xY9L0NSq #Toncoin #Gains #Traction
1,88489E+18;Thu Jan 30 09:03:37 +0000 2025;0.0;#Toncoin (TON) faces a bearish outlook with whales reducing accumulation and #DeFi growth stagnating. Despite challenges Telegram-backed TON ecosystem shows growth potential with upcoming updates and Bitcoin bridge plans. #Crypto https://t.co/wUGuV7Tyuh;1,88E+34;;;en;;0.0;0.0;0.0;https://x.com/undefined/status/1884890197500014630;1,62E+33;;#Toncoin (TON) menghadapi prospek bearish dengan penurunan akumulasi paus dan pertumbuhan #DeFi yang stagnan. Meskipun terdapat tantangan, ekosistem TON yang didukung Telegram menunjukkan potensi pertumbuhan dengan pembaruan yang akan datang dan rencana jembatan Bitcoin. #Crypto https://t.co/wUGuV7Tyuh
1,88489E+18;Thu Jan 30 08:48:59 +0000 2025;1.0;Toncoin (TON) son günlerde hem işlem hacmiyle hem de ABD doları karşısındaki düzeltme süreciyle dikkat çekiyor. Değer olarak 25 milyar dolar seviyelerinde olsa da DeFi uygulamaları beklenen ilgiyi yakalayamadı. Ancak yakında yapılması beklenen Accelerator kernel güncellemesi ;1,88E+33;;;tr;;0.0;0.0;0.0;https://x.com/undefined/status/1884886515131580909;1,70E+33;;Toncoin (TON) baru-baru ini menarik perhatian baik dengan volume transaksinya maupun proses koreksinya terhadap dolar AS. Meski nilainya sekitar 25 miliar dolar, aplikasi DeFi belum menarik minat yang diharapkan. Namun, pembaruan kernel Accelerator diperkirakan akan segera dilakukan
1,88488E+18;Thu Jan 30 08:41:51 +0000 2025;1.0;#TON #Toncoin #Crypto #Blockchain --- This thread provides a snapshot of why $TON is not only alive but also actively developing and growing. Remember the crypto market is highly dynamic and while these insights are based on current information we always;1,88E+33;;OgbeniFlux;en;;0.0;1.0;0.0;https://x.com/undefined/status/1884884721748087006;1,80E+33;;#TON #Toncoin #Crypto #Blockchain --- Thread ini memberikan gambaran mengapa $TON tidak hanya hidup tetapi juga aktif berkembang dan berkembang. Ingatlah bahwa pasar kripto sangat dinamis dan meskipun wawasan ini didasarkan pada informasi terkini, kami selalu melakukannya
1,88488E+18;Thu Jan 30 08:41:46 +0000 2025;1.0;IS $TON DEAD: A THREAD Here's a concise tweet thread explaining whether $TON (Toncoin) is dead: --- https://t.co/0orjd3UmQV;1,88E+33;https://pbs.twimg.com/media/Gih0o8CXoAAFmrI.jpg;;en;;0.0;1.0;0.0;https://x.com/undefined/status/1884884700239479051;1,80E+33;;IS $TON DEAD: A THREAD Berikut utas tweet singkat yang menjelaskan apakah $TON (Toncoin) sudah mati: --- https://t.co/0orjd3UmQV
1,88488E+18;Thu Jan 30 08:41:13 +0000 2025;1.0;Toncoin Price Prediction: Is #TON Poised for a Major Comeback Amid #DeFi Growth? https://t.co/lWttfULXo9;1,88E+34;;;en;;0.0;0.0;0.0;https://x.com/undefined/status/1884884563064672423;1,84E+34;;Prediksi Harga Toncoin: Apakah #TON Siap Kembali Besar Di Tengah Pertumbuhan #DeFi? https://t.co/lWttfULXo9
1,88488E+18;Thu Jan 30 08:23:12 +0000 2025;0.0;Sowget Naira/Dollar exchange rates for today (30/01/2025) E-Currency: Buy Sell Bitcoin 1640 1582 InstaForex 1640 1530 Binary 1630 1530 USDT 1640 1582 Solana 1640 1582 Toncoin 1640 1582 Volet 1630 1530 Sultan Juventus Leipzig Sporty #ChampionsLeague Asher https://t.co/8lu35ebFAn;1,88E+34;https://pbs.twimg.com/media/GihwDSvXIAAejJh.png;;en;;0.0;2.0;0.0;https://x.com/undefined/status/1884880028355244287;213054149.0;;Nilai tukar Sowget Naira/Dolar hari ini (30/01/2025) E-Currency: Beli Jual Bitcoin 1640 1582 InstaForex 1640 1530 Biner 1630 1530 USDT 1640 1582 Solana 1640 1582 Toncoin 1640 1582 Volet 1630 1530 Sultan Juventus Leipzig Sporty #ChampionsLeague Asher https://t.co/8lu35ebFAn
1,88488E+18;Thu Jan 30 08:03:32 +0000 2025;1.0;Read rules first! It is not history about easy money! Try to play: https://t.co/p33XlbTlST #ProofOfFun #MemeContest $POF #MiniApps #Telegram #Toncoin #web3 https://t.co/aepPwufM8x;1,88E+34;https://pbs.twimg.com/media/GihrtPmXwAEjpeO.jpg;;en;;0.0;0.0;1.0;https://x.com/undefined/status/1884875077587517578;1,82E+33;;Baca aturannya terlebih dahulu! Ini bukan sejarah tentang uang mudah! Coba mainkan: https://t.co/p33XlbTlST #ProofOfFun #MemeContest $POF #MiniApps #Telegram #Toncoin #web3 https://t.co/aepPwufM8x
1,88487E+18;Thu Jan 30 07:59:05 +0000 2025;0.0;LONG: $TON CobraVanguard (1D) #TONUSDT | #TON | #Toncoin most will only recognize it AFTER it s too late. That s why they stay poor. Targets? $5.80 → $6.27 → $7.00 Join our telegram community Click below ⤵️ https://t.co/Hr9mJ5hW4C https://t.co/Ejlyo5t0AD;1,88E+33;https://pbs.twimg.com/media/Gihq374WIAAJwjd.jpg;;en;;0.0;0.0;0.0;https://x.com/undefined/status/1884873957779644821;1,59E+34;;PANJANG: $TON CobraVanguard (1 Hari) #TONUSDT | #TON | #Toncoin kebanyakan hanya akan mengenalinya SETELAH terlambat. Itu sebabnya mereka tetap miskin. Target? $5,80 → $6,27 → $7,00 Bergabunglah dengan komunitas telegram kami Klik di bawah ⤵️ https://t.co/Hr9mJ5hW4C https://t.co/Ejlyo5t0AD
1,88487E+18;Thu Jan 30 07:44:33 +0000 2025;1.0;Попробовать новую механику с пулами: https://t.co/p33XlbTlST #ProofOfFun #MemeContest $POF #MiniApps #Telegram #Toncoin #web3 https://t.co/AzleCeVUah;1,88E+34;https://pbs.twimg.com/media/GihncCTWsAAH-_Q.jpg;;ru;;0.0;0.0;1.0;https://x.com/undefined/status/1884870301588087291;1,82E+33;;Coba mekanisme baru dengan kumpulan: https://t.co/p33XlbTlST #ProofOfFun #MemeContest $POF #MiniApps #Telegram #Toncoin #web3 https://t.co/AzleCeVUah
1,88486E+18;Thu Jan 30 06:50:59 +0000 2025;0.0;Toncoin price at risk of a 22% decline as burn rate falls inflation rises;1,88E+33;;;en;;0.0;0.0;0.0;https://x.com/undefined/status/1884856820159647911;1,58E+33;;Harga Toncoin berisiko mengalami penurunan 22% karena tingkat pembakaran turun, inflasi meningkat
1,88485E+18;Thu Jan 30 06:38:48 +0000 2025;0.0;Toncoin (TON) Price Dip Could Be Far From Over as 240 000 Tokens Face Selling Pressure $TON #TON https://t.co/aiRuYsGYvn;1,88E+34;;;en;;0.0;0.0;0.0;https://x.com/undefined/status/1884853753129455674;1,66E+34;;Penurunan Harga Toncoin (TON) Mungkin Jauh Dari Selesai karena 240.000 Token Menghadapi Tekanan Jual $TON #TON https://t.co/aiRuYsGYvn
1,88485E+18;Thu Jan 30 06:31:11 +0000 2025;0.0;Explore top crypto coins with high growth potential in 2025: Qubetics Tron Toncoin Ethereum and Solana each offering unique opportunities for investors. https://t.co/PAghYWvdGI;1,88E+34;;;en;;0.0;0.0;0.0;https://x.com/undefined/status/1884851836114387239;2656618825.0;;Jelajahi koin kripto teratas dengan potensi pertumbuhan tinggi pada tahun 2025: Qubetics Tron Toncoin Ethereum dan Solana masing-masing menawarkan peluang unik bagi investor. https://t.co/PAghYWvdGI
